tony_id,show_title,opening_date,ceremony_year,category,nominated,won
1726,Thoroughly Modern Millie,2002-04-18,2002,Best Choreography,1,1
1727,Into the Woods,2002-04-30,2002,Best Choreography,1,0
1728,Oklahoma!,2002-03-21,2002,Best Choreography,1,0
1729,Urinetown,2001-09-20,2002,Best Choreography,1,0
1995,Urinetown,2001-09-20,2002,Best Direction of a Musical,1,1
1996,Into the Woods,2002-04-30,2002,Best Direction of a Musical,1,0
1997,Oklahoma!,2002-03-21,2002,Best Direction of a Musical,1,0
1998,Thoroughly Modern Millie,2002-04-18,2002,Best Direction of a Musical,1,0
2270,Metamorphoses,2002-03-04,2002,Best Direction of a Play,1,1
2271,The Crucible,2002-03-07,2002,Best Direction of a Play,1,0
2272,Morning's at Seven,2002-04-21,2002,Best Direction of a Play,1,0
2273,Private Lives (2002),2002-04-28,2002,Best Direction of a Play,1,0
232,Thoroughly Modern Millie,2002-04-18,2002,Best Musical,1,1
233,Mamma Mia!,2001-10-18,2002,Best Musical,1,0
234,Sweet Smell of Success,2002-03-14,2002,Best Musical,1,0
235,Urinetown,2001-09-20,2002,Best Musical,1,0
1436,Urinetown,2001-09-20,2002,Best Original Score,1,1
1437,Sweet Smell of Success,2002-03-14,2002,Best Original Score,1,0
1438,Thoroughly Modern Millie,2002-04-18,2002,Best Original Score,1,0
1439,Thou Shalt Not,2001-10-25,2002,Best Original Score,1,0
534,"The Goat, or Who is Sylvia?",2002-03-10,2002,Best Play,1,1
535,Fortune's Fool,2002-04-02,2002,Best Play,1,0
536,Metamorphoses,2002-03-04,2002,Best Play,1,0
537,Topdog/Underdog,2002-04-07,2002,Best Play,1,0
727,Into the Woods,2002-04-30,2002,Best Revival of a Musical,1,1
728,Oklahoma!,2002-03-21,2002,Best Revival of a Musical,1,0
899,Private Lives (2002),2002-04-28,2002,Best Revival of a Play,1,1
900,The Crucible,2002-03-07,2002,Best Revival of a Play,1,0
901,Morning's at Seven,2002-04-21,2002,Best Revival of a Play,1,0
902,Noises Off,2001-11-01,2002,Best Revival of a Play,1,0
1196,Hairspray,2002-08-15,2003,Best Book of a Musical,1,1
1197,Amour,2002-10-20,2003,Best Book of a Musical,1,0
1198,Flower Drum Song,2002-10-17,2003,Best Book of a Musical,1,0
1199,A Year With Frog and Toad,2003-04-13,2003,Best Book of a Musical,1,0
1730,Movin' Out,,2003,Best Choreography,1,1
1731,Flower Drum Song,2002-10-17,2003,Best Choreography,1,0
1732,Hairspray,2002-08-15,2003,Best Choreography,1,0
1733,Urban Cowboy,2003-03-27,2003,Best Choreography,1,0
1999,Hairspray,2002-08-15,2003,Best Direction of a Musical,1,1
2000,La Boheme,2002-12-08,2003,Best Direction of a Musical,1,0
2001,Movin' Out,,2003,Best Direction of a Musical,1,0
2002,Nine,2003-04-10,2003,Best Direction of a Musical,1,0
2274,Take Me Out,2003-02-27,2003,Best Direction of a Play,1,1
2275,A Day in the Death of Joe Egg,2003-04-03,2003,Best Direction of a Play,1,0
2276,Long Day's Journey Into Night,2003-05-07,2003,Best Direction of a Play,1,0
2277,Medea,2002-12-10,2003,Best Direction of a Play,1,0
236,Hairspray,2002-08-15,2003,Best Musical,1,1
237,Amour,2002-10-20,2003,Best Musical,1,0
238,Movin' Out,,2003,Best Musical,1,0
239,A Year With Frog and Toad,2003-04-13,2003,Best Musical,1,0
1440,Hairspray,2002-08-15,2003,Best Original Score,1,1
1441,Amour,2002-10-20,2003,Best Original Score,1,0
1442,Urban Cowboy,2003-03-27,2003,Best Original Score,1,0
1443,A Year With Frog and Toad,2003-04-13,2003,Best Original Score,1,0
538,Take Me Out,2003-02-27,2003,Best Play,1,1
539,Enchanted April,2003-04-29,2003,Best Play,1,0
540,"Say Goodnight , Gracie",2002-10-10,2003,Best Play,1,0
541,Vincent in Brixton,2003-03-06,2003,Best Play,1,0
729,Nine,2003-04-10,2003,Best Revival of a Musical,1,1
730,Gypsy (2003),2003-05-01,2003,Best Revival of a Musical,1,0
731,La Boheme,2002-12-08,2003,Best Revival of a Musical,1,0
732,Man of La Mancha,2002-12-05,2003,Best Revival of a Musical,1,0
903,Long Day's Journey Into Night,2003-05-07,2003,Best Revival of a Play,1,1
904,A Day in the Death of Joe Egg,2003-04-03,2003,Best Revival of a Play,1,0
905,Dinner at Eight,2002-12-19,2003,Best Revival of a Play,1,0
906,Frankie and Johnny in the Claire de Lune,2002-08-08,2003,Best Revival of a Play,1,0
1200,Avenue Q Broadway,2003-07-31,2004,Best Book of a Musical,1,1
1201,Boy From Oz,2003-10-16,2004,Best Book of a Musical,1,0
1202,"Caroline, or Change",2004-05-02,2004,Best Book of a Musical,1,0
1203,Wicked,2003-10-30,2004,Best Book of a Musical,1,0
1734,Wonderful Town,2003-11-23,2004,Best Choreography,1,1
1735,Bombay Dreams,2004-04-29,2004,Best Choreography,1,0
1736,Never Gonna Dance,2003-12-04,2004,Best Choreography,1,0
1737,Wicked,2003-10-30,2004,Best Choreography,1,0
2003,Assassins,2004-04-22,2004,Best Direction of a Musical,1,1
2004,Avenue Q Broadway,2003-07-31,2004,Best Direction of a Musical,1,0
2005,"Caroline, or Change",2004-05-02,2004,Best Direction of a Musical,1,0
2006,Wonderful Town,2003-11-23,2004,Best Direction of a Musical,1,0
2278,Henry IV,2003-11-20,2004,Best Direction of a Play,1,1
2279,Frozen,2004-05-04,2004,Best Direction of a Play,1,0
2280,I Am My Own Wife,2003-12-03,2004,Best Direction of a Play,1,0
2281,Jumpers,2004-04-25,2004,Best Direction of a Play,1,0
240,Avenue Q Broadway,2003-07-31,2004,Best Musical,1,1
241,Boy From Oz,2003-10-16,2004,Best Musical,1,0
242,"Caroline, or Change",2004-05-02,2004,Best Musical,1,0
243,Wicked,2003-10-30,2004,Best Musical,1,0
1444,Avenue Q Broadway,2003-07-31,2004,Best Original Score,1,1
1445,"Caroline, or Change",2004-05-02,2004,Best Original Score,1,0
1446,Taboo,2003-11-13,2004,Best Original Score,1,0
1447,Wicked,2003-10-30,2004,Best Original Score,1,0
542,I Am My Own Wife,2003-12-03,2004,Best Play,1,1
543,Anna in the Tropics,2003-11-16,2004,Best Play,1,0
544,Frozen,2004-05-04,2004,Best Play,1,0
545,The Retreat From Moscow,2003-10-23,2004,Best Play,1,0
733,Assassins,2004-04-22,2004,Best Revival of a Musical,1,1
734,Big River,2003-07-24,2004,Best Revival of a Musical,1,0
735,Fiddler on the Roof,2004-02-26,2004,Best Revival of a Musical,1,0
736,Wonderful Town,2003-11-23,2004,Best Revival of a Musical,1,0
907,Henry IV,2003-11-20,2004,Best Revival of a Play,1,1
908,Jumpers,2004-04-25,2004,Best Revival of a Play,1,0
909,King Lear (2004),2004-03-04,2004,Best Revival of a Play,1,0
910,A Raisin in the Sun (2004),2004-04-26,2004,Best Revival of a Play,1,0
1204,25th Annual Putnam County Spelling Bee,2005-05-02,2005,Best Book of a Musical,1,1
1205,Dirty Rotten Scoundrels,2005-03-03,2005,Best Book of a Musical,1,0
1206,Light in the Piazza,2005-04-18,2005,Best Book of a Musical,1,0
1207,Spamalot,2005-03-17,2005,Best Book of a Musical,1,0
1738,La Cage aux Folles (2004),2004-12-09,2005,Best Choreography,1,1
1739,Dirty Rotten Scoundrels,2005-03-03,2005,Best Choreography,1,0
1740,Spamalot,2005-03-17,2005,Best Choreography,1,0
1741,Sweet Charity,2005-05-04,2005,Best Choreography,1,0
2007,Spamalot,2005-03-17,2005,Best Direction of a Musical,1,1
2008,Dirty Rotten Scoundrels,2005-03-03,2005,Best Direction of a Musical,1,0
2009,Light in the Piazza,2005-04-18,2005,Best Direction of a Musical,1,0
2010,25th Annual Putnam County Spelling Bee,2005-05-02,2005,Best Direction of a Musical,1,0
2282,Doubt,2004-11-23,2005,Best Direction of a Play,1,1
2283,Glengarry Glen Ross(2005),2005-05-01,2005,Best Direction of a Play,1,0
2284,The Pillowman,2005-04-10,2005,Best Direction of a Play,1,0
2285,Twelve Angry Men,2004-10-28,2005,Best Direction of a Play,1,0
244,Spamalot,2005-03-17,2005,Best Musical,1,1
245,Dirty Rotten Scoundrels,2005-03-03,2005,Best Musical,1,0
246,Light in the Piazza,2005-04-18,2005,Best Musical,1,0
247,25th Annual Putnam County Spelling Bee,2005-05-02,2005,Best Musical,1,0
1448,Light in the Piazza,2005-04-18,2005,Best Original Score,1,1
1449,Dirty Rotten Scoundrels,2005-03-03,2005,Best Original Score,1,0
1450,Spamalot,2005-03-17,2005,Best Original Score,1,0
1451,25th Annual Putnam County Spelling Bee,2005-05-02,2005,Best Original Score,1,0
546,Doubt,2004-11-23,2005,Best Play,1,1
547,Democracy,2004-11-18,2005,Best Play,1,0
548,Gem of the Ocean,2004-12-06,2005,Best Play,1,0
549,The Pillowman,2005-04-10,2005,Best Play,1,0
737,La Cage aux Folles (2004),2004-12-09,2005,Best Revival of a Musical,1,1
738,Pacific Overtures,2004-12-02,2005,Best Revival of a Musical,1,0
739,Sweet Charity,2005-05-04,2005,Best Revival of a Musical,1,0
911,Glengarry Glen Ross(2005),2005-05-01,2005,Best Revival of a Play,1,1
912,On Golden Pond,2005-04-07,2005,Best Revival of a Play,1,0
913,Twelve Angry Men,2004-10-28,2005,Best Revival of a Play,1,0
914,Who's Afraid of Virginia Woolf? (2005),2005-04-20,2005,Best Revival of a Play,1,0
1208,The Drowsy Chaperone,,2006,Best Book of a Musical,1,1
1209,The Color Purple,2005-12-01,2006,Best Book of a Musical,1,0
1210,Jersey Boys,1970-01-01,2006,Best Book of a Musical,1,0
1211,The Wedding Singer,2006-04-27,2006,Best Book of a Musical,1,0
1742,The Pajama Game,2006-02-23,2006,Best Choreography,1,1
1743,The Color Purple,2005-12-01,2006,Best Choreography,1,0
1744,The Drowsy Chaperone,,2006,Best Choreography,1,0
1745,The Wedding Singer,2006-04-27,2006,Best Choreography,1,0
2011,Sweeney Todd: The Demon Barber of Fleet Street,,2006,Best Direction of a Musical,1,1
2012,The Drowsy Chaperone,,2006,Best Direction of a Musical,1,0
2013,Jersey Boys,1970-01-01,2006,Best Direction of a Musical,1,0
2014,The Pajama Game,2006-02-23,2006,Best Direction of a Musical,1,0
2286,History Boys,2006-04-23,2006,Best Direction of a Play,1,1
2287,Awake and Sing!,,2006,Best Direction of a Play,1,0
2288,Lieutenant of Inishmore,2006-05-03,2006,Best Direction of a Play,1,0
2289,Rabbit Hole,2006-02-02,2006,Best Direction of a Play,1,0
248,Jersey Boys,1970-01-01,2006,Best Musical,1,1
249,The Color Purple,2005-12-01,2006,Best Musical,1,0
250,The Drowsy Chaperone,,2006,Best Musical,1,0
251,The Wedding Singer,2006-04-27,2006,Best Musical,1,0
1452,The Drowsy Chaperone,,2006,Best Original Score,1,1
1453,The Color Purple,2005-12-01,2006,Best Original Score,1,0
1454,The Wedding Singer,2006-04-27,2006,Best Original Score,1,0
1455,The Woman in White,2005-11-17,2006,Best Original Score,1,0
550,History Boys,2006-04-23,2006,Best Play,1,1
551,Lieutenant of Inishmore,2006-05-03,2006,Best Play,1,0
552,Rabbit Hole,2006-02-02,2006,Best Play,1,0
553,Shining City,2006-05-09,2006,Best Play,1,0
740,The Pajama Game,2006-02-23,2006,Best Revival of a Musical,1,1
741,Sweeney Todd: The Demon Barber of Fleet Street,,2006,Best Revival of a Musical,1,0
742,The Threepenny Opera (2006),2006-04-20,2006,Best Revival of a Musical,1,0
915,Awake and Sing!,,2006,Best Revival of a Play,1,1
916,The Constant Wife,,2006,Best Revival of a Play,1,0
917,Faith Healer,2006-05-04,2006,Best Revival of a Play,1,0
918,Seascape,2005-11-21,2006,Best Revival of a Play,1,0
1212,Spring Awakening,2006-10-10,2007,Best Book of a Musical,1,1
1213,Curtains,2007-03-22,2007,Best Book of a Musical,1,0
1214,Grey Gardens,2006-11-08,2007,Best Book of a Musical,1,0
1215,legally blonde,1970-01-01,2007,Best Book of a Musical,1,0
1746,Spring Awakening,2006-10-10,2007,Best Choreography,1,1
1747,Curtains,2007-03-22,2007,Best Choreography,1,0
1748,legally blonde,1970-01-01,2007,Best Choreography,1,0
1749,Mary Poppins,2006-11-16,2007,Best Choreography,1,0
2015,Spring Awakening,2006-10-10,2007,Best Direction of a Musical,1,1
2016,Company,,2007,Best Direction of a Musical,1,0
2017,Curtains,2007-03-22,2007,Best Direction of a Musical,1,0
2018,Grey Gardens,2006-11-08,2007,Best Direction of a Musical,1,0
2290,The Coast of Utopia (Part 1- Voyage),2006-11-27,2007,Best Direction of a Play,1,1
2291,Coram Boy,2007-05-02,2007,Best Direction of a Play,1,0
2292,Frost Nixon,,2007,Best Direction of a Play,1,0
2293,Journey'S End,,2007,Best Direction of a Play,1,0
252,Spring Awakening,2006-10-10,2007,Best Musical,1,1
253,Curtains,2007-03-22,2007,Best Musical,1,0
254,Grey Gardens,2006-11-08,2007,Best Musical,1,0
255,Mary Poppins,2006-11-16,2007,Best Musical,1,0
1456,Spring Awakening,2006-10-10,2007,Best Original Score,1,1
1457,Curtains,2007-03-22,2007,Best Original Score,1,0
1458,Grey Gardens,2006-11-08,2007,Best Original Score,1,0
1459,legally blonde,1970-01-01,2007,Best Original Score,1,0
554,The Coast of Utopia (Part 1- Voyage),2006-11-27,2007,Best Play,1,1
555,Frost Nixon,,2007,Best Play,1,0
556,The Little Dog Laughed,2006-11-13,2007,Best Play,1,0
557,Radio Golf,2007-05-08,2007,Best Play,1,0
743,Company,,2007,Best Revival of a Musical,1,1
744,The Apple Tree,2006-12-14,2007,Best Revival of a Musical,1,0
745,a chorus line,1970-01-01,2007,Best Revival of a Musical,1,0
746,110 in the Shade,2007-05-09,2007,Best Revival of a Musical,1,0
919,Journey'S End,,2007,Best Revival of a Play,1,1
920,Inherit The Wind,2007-04-12,2007,Best Revival of a Play,1,0
921,Talk Radio,2007-03-11,2007,Best Revival of a Play,1,0
922,Translations,2007-01-25,2007,Best Revival of a Play,1,0
1216,Passing Strange,2008-02-28,2008,Best Book of a Musical,1,1
1217,Cry Baby,2008-04-24,2008,Best Book of a Musical,1,0
1218,In The Heights,2008-03-09,2008,Best Book of a Musical,1,0
1219,xanadu,2007-07-11,2008,Best Book of a Musical,1,0
1750,In The Heights,2008-03-09,2008,Best Choreography,1,1
1751,Cry Baby,2008-04-24,2008,Best Choreography,1,0
1752,South Pacific,2008-04-03,2008,Best Choreography,1,0
1753,xanadu,2007-07-11,2008,Best Choreography,1,0
2019,South Pacific,2008-04-03,2008,Best Direction of a Musical,1,1
2020,Gypsy,2008-03-27,2008,Best Direction of a Musical,1,0
2021,In The Heights,2008-03-09,2008,Best Direction of a Musical,1,0
2022,Sunday in the Park with George,2008-02-21,2008,Best Direction of a Musical,1,0
2294,august: osage county,2007-12-04,2008,Best Direction of a Play,1,1
2295,Boeing Boeing,,2008,Best Direction of a Play,1,0
2296,The Seafarer,2007-12-06,2008,Best Direction of a Play,1,0
2297,The 39 Steps,2008-01-15,2008,Best Direction of a Play,1,0
256,In The Heights,2008-03-09,2008,Best Musical,1,1
257,Cry Baby,2008-04-24,2008,Best Musical,1,0
258,Passing Strange,2008-02-28,2008,Best Musical,1,0
259,xanadu,2007-07-11,2008,Best Musical,1,0
1460,In The Heights,2008-03-09,2008,Best Original Score,1,1
1461,Cry Baby,2008-04-24,2008,Best Original Score,1,0
1462,the little mermaid,1970-01-01,2008,Best Original Score,1,0
1463,Passing Strange,2008-02-28,2008,Best Original Score,1,0
558,august: osage county,2007-12-04,2008,Best Play,1,1
559,Rock 'n' Roll,,2008,Best Play,1,0
560,The Seafarer,2007-12-06,2008,Best Play,1,0
561,The 39 Steps,2008-01-15,2008,Best Play,1,0
747,South Pacific,2008-04-03,2008,Best Revival of a Musical,1,1
748,Grease,2007-08-19,2008,Best Revival of a Musical,1,0
749,Gypsy,2008-03-27,2008,Best Revival of a Musical,1,0
750,Sunday in the Park with George,2008-02-21,2008,Best Revival of a Musical,1,0
923,Boeing-Boeing,,2008,Best Revival of a Play,1,1
924,The Homecoming,2007-12-16,2008,Best Revival of a Play,1,0
925,Les Liaisons Dangereuses,,2008,Best Revival of a Play,1,0
926,Macbeth Off-Broadway,2008-06-23,2008,Best Revival of a Play,1,0
1220,Billy Elliot,2008-11-13,2009,Best Book of a Musical,1,1
1221,Next to Normal,2009-04-15,2009,Best Book of a Musical,1,0
1222,shrek,2008-12-14,2009,Best Book of a Musical,1,0
1223,[title of show],2008-07-18,2009,Best Book of a Musical,1,0
1754,Billy Elliot,2008-11-13,2009,Best Choreography,1,1
1755,Hair Off-Broadway,2008-08-08,2009,Best Choreography,1,0
1756,9 to 5 broadway,1970-01-01,2009,Best Choreography,1,0
1757,White Christmas,2008-11-23,2009,Best Choreography,1,0
2023,Billy Elliot,2008-11-13,2009,Best Direction of a Musical,1,1
2024,Hair Off-Broadway,2008-08-08,2009,Best Direction of a Musical,1,0
2025,Next to Normal,2009-04-15,2009,Best Direction of a Musical,1,0
2026,Rock Of Ages,2009-04-07,2009,Best Direction of a Musical,1,0
2298,God of Carnage,2009-03-22,2009,Best Direction of a Play,1,1
2299,Joe Turner's Come and Gone,2009-04-16,2009,Best Direction of a Play,1,0
2300,Mary Stuart,2009-04-19,2009,Best Direction of a Play,1,0
2301,The Norman Conquests,2009-04-24,2009,Best Direction of a Play,1,0
260,Billy Elliot,2008-11-13,2009,Best Musical,1,1
261,Next to Normal,2009-04-15,2009,Best Musical,1,0
262,Rock Of Ages,2009-04-07,2009,Best Musical,1,0
263,shrek,2008-12-14,2009,Best Musical,1,0
1464,Next to Normal,2009-04-15,2009,Best Original Score,1,1
1465,Billy Elliot,2008-11-13,2009,Best Original Score,1,0
1466,shrek,2008-12-14,2009,Best Original Score,1,0
1467,9 to 5 broadway,1970-01-01,2009,Best Original Score,1,0
562,God of Carnage,2009-03-22,2009,Best Play,1,1
563,dividing the estate,1970-01-01,2009,Best Play,1,0
564,reasons to be pretty,1970-01-01,2009,Best Play,1,0
565,33 Variations,2009-03-09,2009,Best Play,1,0
751,Hair Off-Broadway,2008-08-08,2009,Best Revival of a Musical,1,1
752,guys and dolls,1970-01-01,2009,Best Revival of a Musical,1,0
753,pal joey,1970-01-01,2009,Best Revival of a Musical,1,0
754,West Side Story,2009-03-19,2009,Best Revival of a Musical,1,0
927,The Norman Conquests,2009-04-24,2009,Best Revival of a Play,1,1
928,Joe Turner's Come and Gone,2009-04-16,2009,Best Revival of a Play,1,0
929,Mary Stuart,2009-04-19,2009,Best Revival of a Play,1,0
930,Waiting For Godot (2009),2009-04-30,2009,Best Revival of a Play,1,0
1224,Memphis,2009-10-19,2010,Best Book of a Musical,1,1
1225,Everyday Rapture,2010-04-29,2010,Best Book of a Musical,1,0
1226,Fela!,2012-07-12,2010,Best Book of a Musical,1,0
1227,Million Dollar Quartet (2010),2010-04-11,2010,Best Book of a Musical,1,0
1758,Fela!,2012-07-12,2010,Best Choreography,1,1
1759,Come Fly Away,2010-03-25,2010,Best Choreography,1,0
1760,La Cage Aux Folles,2010-04-18,2010,Best Choreography,1,0
1761,"Promises, Promises",2010-04-25,2010,Best Choreography,1,0
2027,La Cage Aux Folles,2010-04-18,2010,Best Direction of a Musical,1,1
2028,Fela!,2012-07-12,2010,Best Direction of a Musical,1,0
2029,Memphis,2009-10-19,2010,Best Direction of a Musical,1,0
2030,Ragtime,2009-11-15,2010,Best Direction of a Musical,1,0
2302,Red Over Red,2010-07-22,2010,Best Direction of a Play,1,1
2303,Fences (2010),2010-04-26,2010,Best Direction of a Play,1,0
2304,Next Fall Off-Broadway,2009-06-04,2010,Best Direction of a Play,1,0
2305,A View from the Bridge,,2010,Best Direction of a Play,1,0
264,Memphis,2009-10-19,2010,Best Musical,1,1
265,American Idiot Broadway.Reviews,,2010,Best Musical,1,0
266,Fela!,2012-07-12,2010,Best Musical,1,0
267,Million Dollar Quartet (2010),2010-04-11,2010,Best Musical,1,0
1468,Memphis,2009-10-19,2010,Best Original Score,1,1
1469,The Addams Family,2010-04-08,2010,Best Original Score,1,0
1470,Enron,2010-04-27,2010,Best Original Score,1,0
1471,Fences (2010),2010-04-26,2010,Best Original Score,1,0
3,Red Over Red,2010-07-22,2010,Best Play,1,1
566,Red Over Red,2010-07-22,2010,Best Play,1,1
567,In The Next Room Or The Vibrator Play,2009-11-19,2010,Best Play,1,0
568,Next Fall Off-Broadway,2009-06-04,2010,Best Play,1,0
569,Time Stands Still,2010-10-07,2010,Best Play,1,0
755,La Cage Aux Folles,2010-04-18,2010,Best Revival of a Musical,1,1
756,Finian's Rainbow,,2010,Best Revival of a Musical,1,0
757,A Little Night Music,2009-12-13,2010,Best Revival of a Musical,1,0
758,Ragtime,2009-11-15,2010,Best Revival of a Musical,1,0
2,Fences (2010),2010-04-26,2010,Best Revival of a Play,1,1
931,Fences (2010),2010-04-26,2010,Best Revival of a Play,1,1
932,Lend Me A Tenor,2010-04-04,2010,Best Revival of a Play,1,0
933,The Royal Family,2009-10-08,2010,Best Revival of a Play,1,0
934,A View from the Bridge,,2010,Best Revival of a Play,1,0
1228,The Book of Mormon,2011-03-24,2011,Best Book of a Musical,1,1
1229,Bloody Bloody Andrew Jackson (Off-Broadway),2010-04-06,2011,Best Book of a Musical,1,0
1230,The Scottsboro Boys Off-Broadway,2010-03-10,2011,Best Book of a Musical,1,0
1231,Sister Act,2011-04-20,2011,Best Book of a Musical,1,0
1762,Anything Goes,2011-04-07,2011,Best Choreography,1,1
1763,The Book of Mormon,2011-03-24,2011,Best Choreography,1,0
1764,How to Succeed in Business Without Really Trying,2011-03-27,2011,Best Choreography,1,0
1765,The Scottsboro Boys Off-Broadway,2010-03-10,2011,Best Choreography,1,0
2031,The Book of Mormon,2011-03-24,2011,Best Direction of a Musical,1,1
2032,Anything Goes,2011-04-07,2011,Best Direction of a Musical,1,0
2033,How to Succeed in Business Without Really Trying,2011-03-27,2011,Best Direction of a Musical,1,0
2034,The Scottsboro Boys Off-Broadway,2010-03-10,2011,Best Direction of a Musical,1,0
2306,War Horse,2011-04-14,2011,Best Direction of a Play,1,1
2307,The Merchant of Venice (Broadway),2010-11-07,2011,Best Direction of a Play,1,0
2308,The Motherf**Ker With The Hat,,2011,Best Direction of a Play,1,0
2309,The Normal Heart,2011-04-27,2011,Best Direction of a Play,1,0
6,The Book of Mormon,2011-03-24,2011,Best Musical,1,1
268,The Book of Mormon,2011-03-24,2011,Best Musical,1,1
269,Catch Me If You Can,2011-04-10,2011,Best Musical,1,0
270,The Scottsboro Boys Off-Broadway,2010-03-10,2011,Best Musical,1,0
271,Sister Act,2011-04-20,2011,Best Musical,1,0
1472,The Book of Mormon,2011-03-24,2011,Best Original Score,1,1
1473,The Scottsboro Boys Off-Broadway,2010-03-10,2011,Best Original Score,1,0
1474,Sister Act,2011-04-20,2011,Best Original Score,1,0
1475,Women on the Verge of a Nervous Breakdown,2010-11-04,2011,Best Original Score,1,0
8,War Horse,2011-04-14,2011,Best Play,1,1
570,War Horse,2011-04-14,2011,Best Play,1,1
571,Good People,2011-03-03,2011,Best Play,1,0
572,Jerusalem,2011-04-21,2011,Best Play,1,0
573,The Motherf**Ker With The Hat,,2011,Best Play,1,0
4,Anything Goes,2011-04-07,2011,Best Revival of a Musical,1,1
759,Anything Goes,2011-04-07,2011,Best Revival of a Musical,1,1
760,How to Succeed in Business Without Really Trying,2011-03-27,2011,Best Revival of a Musical,1,0
7,The Normal Heart,2011-04-27,2011,Best Revival of a Play,1,1
935,The Normal Heart,2011-04-27,2011,Best Revival of a Play,1,1
936,Arcadia,2011-03-17,2011,Best Revival of a Play,1,0
937,The Importance of Being Earnest,2011-01-13,2011,Best Revival of a Play,1,0
938,The Merchant of Venice (Broadway),2010-11-07,2011,Best Revival of a Play,1,0
1232,Once at NYTW,2011-12-06,2012,Best Book of a Musical,1,1
1233,Lysistrata Jones (Off-Broadway),2011-06-05,2012,Best Book of a Musical,1,0
1234,Newsies at Paper Mill,2011-09-15,2012,Best Book of a Musical,1,0
1235,Nice Work If You Can Get It,2012-04-24,2012,Best Book of a Musical,1,0
1766,Newsies at Paper Mill,2011-09-15,2012,Best Choreography,1,1
1767,Evita,2012-04-05,2012,Best Choreography,1,0
1768,Nice Work If You Can Get It,2012-04-24,2012,Best Choreography,1,0
1769,Once at NYTW,2011-12-06,2012,Best Choreography,1,0
2035,Once at NYTW,2011-12-06,2012,Best Direction of a Musical,1,1
2036,Newsies at Paper Mill,2011-09-15,2012,Best Direction of a Musical,1,0
2037,Nice Work If You Can Get It,2012-04-24,2012,Best Direction of a Musical,1,0
2038,The Gershwins' Porgy and Bess (Massachusetts),2011-08-17,2012,Best Direction of a Musical,1,0
2310,Death of a Salesman,2012-03-15,2012,Best Direction of a Play,1,1
2311,Clybourne Park Off Broadway,2010-02-21,2012,Best Direction of a Play,1,0
2312,"One Man, Two Guvnors",2012-04-18,2012,Best Direction of a Play,1,0
2313,Peter and the Starcatcher Off-Broadway,2011-03-09,2012,Best Direction of a Play,1,0
11,Once at NYTW,2011-12-06,2012,Best Musical,1,1
272,Once at NYTW,2011-12-06,2012,Best Musical,1,1
273,Leap of Faith,2012-04-26,2012,Best Musical,1,0
274,Newsies at Paper Mill,2011-09-15,2012,Best Musical,1,0
275,Nice Work If You Can Get It,2012-04-24,2012,Best Musical,1,0
1476,Newsies at Paper Mill,2011-09-15,2012,Best Original Score,1,1
1477,Bonnie & Clyde,2011-12-01,2012,Best Original Score,1,0
1478,"One Man, Two Guvnors",2012-04-18,2012,Best Original Score,1,0
1479,Peter and the Starcatcher Off-Broadway,2011-03-09,2012,Best Original Score,1,0
9,Clybourne Park Off Broadway,2010-02-21,2012,Best Play,1,1
574,Clybourne Park Off Broadway,2010-02-21,2012,Best Play,1,1
575,Other Desert Cities,2011-11-03,2012,Best Play,1,0
576,Peter and the Starcatcher Off-Broadway,2011-03-09,2012,Best Play,1,0
577,Venus In Fur (Off-Broadway),2010-01-26,2012,Best Play,1,0
5,The Gershwins' Porgy and Bess (Massachusetts),2011-08-17,2012,Best Revival of a Musical,1,1
761,The Gershwins' Porgy and Bess (Massachusetts),2011-08-17,2012,Best Revival of a Musical,1,1
762,Evita,2012-04-05,2012,Best Revival of a Musical,1,0
763,Follies,2011-09-12,2012,Best Revival of a Musical,1,0
764,Jesus Christ Superstar at Avon,2011-05-16,2012,Best Revival of a Musical,1,0
10,Death of a Salesman,2012-03-15,2012,Best Revival of a Play,1,1
939,Death of a Salesman,2012-03-15,2012,Best Revival of a Play,1,1
940,The Best Man,2012-04-01,2012,Best Revival of a Play,1,0
941,Master Class,2011-07-07,2012,Best Revival of a Play,1,0
942,Wit,2012-01-26,2012,Best Revival of a Play,1,0
1236,Matilda the Musical,2013-04-11,2013,Best Book of a Musical,1,1
1237,A Christmas Story the Musical (Lunt-Fontanne),2012-11-19,2013,Best Book of a Musical,1,0
1238,Kinky Boots The Musical,2013-04-04,2013,Best Book of a Musical,1,0
1239,Cinderella,2013-03-03,2013,Best Book of a Musical,1,0
1770,Kinky Boots The Musical,2013-04-04,2013,Best Choreography,1,1
1771,Bring It On,2012-08-01,2013,Best Choreography,1,0
1772,Matilda the Musical,2013-04-11,2013,Best Choreography,1,0
1773,Pippin,2013-04-25,2013,Best Choreography,1,0
2039,Pippin,2013-04-25,2013,Best Direction of a Musical,1,1
2040,Kinky Boots The Musical,2013-04-04,2013,Best Direction of a Musical,1,0
2041,Matilda the Musical,2013-04-11,2013,Best Direction of a Musical,1,0
2042,The Mystery of Edwin Drood,2012-11-13,2013,Best Direction of a Musical,1,0
2314,Who's Afraid of Virginia Woolf,2012-10-13,2013,Best Direction of a Play,1,1
2315,Golden Boy,2012-12-06,2013,Best Direction of a Play,1,0
2316,Lucky Guy the Musical,2011-05-19,2013,Best Direction of a Play,1,0
2317,Vanya and Sonia and Masha and Spike,2013-03-14,2013,Best Direction of a Play,1,0
