review_id,show_title,opening_date,publication,critic,sentiment,review_date,is_opening_window,days_from_opening,is_nyt_critics_pick,excerpt,source
325,Every Brilliant Thing,2026-03-12,THE WRAP,Robert Hofler,down,2026-03-12,1,0,,"This kind of audience participation happens dozens of times throughout the play with theatergoers playing Radcliffe’s father, teacher, girlfriend-wife, bridesmaids, etc. (All of them just happen to be sitting in the front row on the stage.) There’s applause for all these amateur performances. I’ve never understood why people applaud the performances of amateurs when they paid to see professional actors. This is Broadway, after all.

Much worse are the dozens of theatergoers who, pre-curtain, hav",dtli
311,Every Brilliant Thing,2026-03-12,THEATERMANIA,Kenji Fujishima,meh,2026-03-12,1,0,,"Even Radcliffe’s seemingly effortless charisma can’t entirely disguise a shallow, generic feeling at the heart of Every Brilliant Thing. For all its noble intentions, this mixture of TED Talk, improv, and interactivity adds up to little more than a glorified “it gets better” homily.",dtli
310,Every Brilliant Thing,2026-03-12,THEATRELY,Juan A. Ramirez,up,2026-03-12,1,0,,"That some 50 minutes later Radcliffe would have me, along with the rest of the crowd, stand up to do the wave without an ounce of cynicism speaks to his extraordinary charm as a performer, and to the writers Duncan Macmillan and Jonny Donahoe’s ability to fully disarm us, and overcome the almost insurmountable corniness its premise threatens.",dtli
314,Every Brilliant Thing,2026-03-12,TIME OUT NEW YORK,Adam Feldman,meh,2026-03-12,1,0,,"Primo tickets for Every Brilliant Thing cost more than $400, and if you don’t mind spending top dollar on a dime-thin show, this one won’t disappoint; it’s diverting and at times even touching. But, appealing though he is, there may be better things on which to spend that money than 70 minutes of Radcliffe doing crowd work.",dtli
318,Every Brilliant Thing,2026-03-12,The Guardian,Jesse Hassenger,meh,2026-03-12,1,0,,"That alertness keeps the show humming for its single 70-minute act, even as its straight text reads like something a precocious college student might write. Basically, the show works because Radcliffe more or less wills it to. It would be misleading to call his performance a high-wire act, because he intentionally stays closer to the audience’s level. As a medium-wire act, though, it’s still plenty brilliant.",dtli
312,Every Brilliant Thing,2026-03-12,VARIETY,Aramide Tinubu,up,2026-03-12,1,0,,"In their arresting play, “Every Brilliant Thing,” co-creators Duncan Macmillan and Jonny Donahoe are tackling suicide and deep-seated depression with a levity and wit rarely depicted on stage before. Starring Tony Award-winner Daniel Radcliffe, the solo production is unique and thrilling, reminding viewers of life’s magical and, yes, brilliant delights.",dtli
313,Every Brilliant Thing,2026-03-12,VULTURE,Sara Holdren,up,2026-03-12,1,0,,"He’s a human ping-pong ball, a fizzing sparkler, a genuinely effervescent, generous, and curious individual whose dynamic is less Former Star of $35 Billion Media Franchise and more Adorable Nerd Who Just Asked You To the They Might Be Giants Show. At the same time, his charm isn’t hapless or floppy — it’s given crispness and integrity by a quick brain and an apparently sound heart.",dtli
270,Giant,2026-03-23,AM NEW YORK,Matt Windman,up,2026-03-23,1,0,,"Still, “Giant” is a play that invites — and perhaps demands — engagement. It is smart, timely, and anchored by a commanding central performance, but ultimately more compelling in its questions than in its dramatic execution. “Giant” offers no easy answers about art, artist, or accountability — only the uneasy certainty that the questions aren’t going away.",dtli
268,Giant,2026-03-23,DEADLINE,Greg Evans,up,2026-03-23,1,0,,"Lithgow’s remarkable Olivier Award-winning performance – at this point in the far-from-over Broadway season he and Every Brilliant Thing‘s Daniel Radcliffe seem headed for a showdown – is a terrifically nuanced affair, as indeed are Rosenblatt’s play and the note-perfect direction of Nicholas Hytner. Any cast of costars would be deemed successful merely for holding its own, and this one does so much more than that. Giant, thrilling and abrasive, is full of rewards.",dtli
265,Giant,2026-03-23,NEW YORK POST,Johnny Oleksinski,up,2026-03-23,1,0,,"But it’s Lithgow’s ability to be quiet and sweet and seconds later booming and scary that makes us squirm in our seats over our own feelings toward the writer. At times, we really do like him.  

The actor’s well-rounded, seismic Roald will be on the defensive, weaponizing his over-6-foot frame, massive intellect and huge temper. All giant, indeed. And right away he’ll snap into a kindhearted old man — the nurturing papa who Dahl readers dream is behind the prose. A camouflage, perhaps.",dtli
261,Giant,2026-03-23,NEW YORK TIMES,Helen Shaw,up,2026-03-23,1,0,,"For the most part, though, Lithgow’s Dahl is the sole repository of Rosenblatt’s perception, which is shifting and multivalent and, even in moments of extremity, sympathetic. He weaves in insight after insight. He hints at the way adolescent misogyny might have shaped Dahl’s nastiness, and the way that our deference — to the elderly, to the famous, even to the loved — can accelerate their radicalization. Audience members should therefore attend with their mental cudgels poised, prepared to be th",dtli
271,Giant,2026-03-23,New York Daily News,Chris Jones,up,2026-03-23,1,0,,"Unsurprisingly, the best scenes are when Lithgow’s Dahl and Cash’s Stone blast away at each other. Both of those leading performances are riveting.",dtli
273,Giant,2026-03-23,New York Stage Review,David Finkle,up,2026-03-23,1,0,,"Giant has its own case of gigantism, of sustained talkiness. Dahl hurls his antisemitism tirades so often that the cumulative point lands more than sufficiently during the two acts. Eventually, they’re gratuitous. Actually, the truly stunning dramatic high point occurs only grim moments before an ominous first-act blackout. It’s achieved with one weaponized word (no spoiler coming) blasted at the increasingly assailed Jessie.",dtli
275,Giant,2026-03-23,New York Stage Review,Frank Scheck,up,2026-03-23,1,0,,"The quibbles hardly matter considering Lithgow’s towering performance, which blends warmth and ugliness in fascinating fashion. The veteran actor, now 80 years old, has never been better, providing such a compelling central figure that, despite the fine performances by the rest of the ensemble, Giant sometimes has the feel of a one-person play.",dtli
272,Giant,2026-03-23,New York Theatre Guide,Joe Dziemianowicz,meh,2026-03-23,1,0,,"If being scarily topical was enough to make a play great, Giant — a new Broadway drama about famed British children’s author Roald Dahl and antisemitism, starring John Lithgow — would truly measure up. But it takes more and, as is, Mark Rosenblatt’s play falls a tad short. While admirably smart and ably directed by Nicholas Hytner, Giant shrinks from the nagging fact that it goes in circles rather than building in gripping dramatic fashion.",dtli
269,Giant,2026-03-23,THE WRAP,Robert Hofler,down,2026-03-23,1,0,,"Rosenblatt is too good at his job. He’s only about 20 minutes into his play and he already delivers a great ending. Unfortunately, there’s no place for the drama to go for the next two hours.",dtli
262,Giant,2026-03-23,THEATERMANIA,Zachary Stewart,up,2026-03-23,1,0,,"Nicholas Hytner directs a riveting production that feels much shorter than its two-hour, 15-minute run time, with the supporting cast rising to the high bar Lithgow sets.",dtli
263,Giant,2026-03-23,THEATRELY,Juan A. Ramirez,meh,2026-03-23,1,0,,"Mark Rosenblatt’s play Giant is brilliantly structured, quite funny and, in Nicholas Hytner’s production, superbly acted by a cast led by John Lithgow. I wish it didn’t irk me the way it did… For all its dramatic pleasures and gestures towards nuance, Giant winds up feeling like the latest example of a type of weaponized censorship that deems any criticism of governments as human-scale hate speech.",dtli
267,Giant,2026-03-23,TIME OUT NEW YORK,Adam Feldman,up,2026-03-23,1,0,,"Lithgow’s portrayal of Dahl is ultimately fearsome, but the play’s moral complexity marks it as more than a portrait of the artist as a difficult man. It’s a provocative study in the ongoing challenge of asking giants to watch their step.",dtli
264,Giant,2026-03-23,VARIETY,Daniel D’Addario,up,2026-03-23,1,0,,"It’s a credit to the direction of Nicholas Hytner — of “War Horse,” “The History Boys” and other magisterial slices of Brittania — that Lithgow’s titanic performance doesn’t unbalance the show. The actor relishes all aspects of Dahl’s childishness, and the humanity within the beast emerges in small moments.",dtli
266,Giant,2026-03-23,VULTURE,Sara Holdren,up,2026-03-23,1,0,,"Lithgow — so nimble and charismatic and then suddenly so imposing, with no aversion to the grotesque — knows how to bring out the insecurity that almost always festers at the center of any performatively self-certain action. His Dahl is constantly goading people, driving them right up to the edge of their tolerance.",dtli
274,Giant,2026-03-23,Wall Street Journal,Charles Isherwood,up,2026-03-24,1,1,,"Abrasive, abusive, manipulative, irascible, contemptuous, egotistical: Dahl was a man of myriad flaws and few graces—almost all warts, like a malignant creature from one of his books. Mr. Lithgow, under the unerringly precise direction of the veteran Nicholas Hytner, does not shy away from any of his repellent aspects, bringing each to bruising and, thankfully, often scabrously funny life in a performance that’s a mesmerizing highlight of the theater season.",dtli
302,Dog Day Afternoon,2026-03-30,AM NEW YORK,Matt Windman,meh,2026-03-30,1,0,,"Under the direction of Rupert Goold, the production leans into broadness. Scenes that should crackle instead drift into exaggerated, sometimes sitcom-like exchanges, leaving the show caught awkwardly between hostage thriller and ensemble comedy. Even the impressive revolving set, which fluidly shifts between the bank interior and the surrounding street, begins to feel overworked, with repeated transitions that stall rather than build momentum.",dtli
297,Dog Day Afternoon,2026-03-30,Entertainment Weekly,Dalton Ross,meh,2026-03-31,1,1,,"In the end, the new Dog Day Afternoon is a mostly satisfying experience that offers impressive big production values. It has the right star. It has the right set.  And with a few tweaks, this Dog could truly have its day.",dtli
301,Dog Day Afternoon,2026-03-30,HOLLYWOOD REPORTER,Richard Lawson,down,2026-03-30,1,0,,"Adapted by Pulitzer-winning playwright Stephen Adly Guirgis, this Dog Day is an antic comedy of bumblers and busybodies and freaks, of nasty jokes and weak attempts at rabble-rousing. It’s a frustrating image, Guirgis and everybody else involved in this folly watching the intimate neorealism of Lumet’s film and saying, “Let’s turn this into a big Broadway farce.”",dtli
296,Dog Day Afternoon,2026-03-30,NEW YORK POST,Johnny Oleksinski,down,2026-03-31,1,1,,"There’s been a robbery!

A new Broadway play starring Jon Bernthal and Ebon Moss-Bachrach has stolen the title of the classic New York film “Dog Day Afternoon” and slapped it on a midseason-replacement sitcom.

You certainly recognize the plot, no-nonsense characters and Brooklyn bank setting from the 1975 Best Picture-nominated heist film with Al Pacino.

But the weird show that opened Monday night at the August Wilson Theatre has contorted it into something altogether unfamiliar: a stress-free",dtli
292,Dog Day Afternoon,2026-03-30,NEW YORK TIMES,Jason Zinoman,down,2026-03-30,1,0,,"But the comic bits and the raucous sound design, which includes deafening helicopter propellers and blaring ’70s pop hits, belong to a more cartoonish entertainment. While Bernthal is chewing scenery, Moss-Bachrach appears in an altogether different play, delivering a nicely restrained performance of a terse, repressed man. The overly articulate arguments outside the bank between Detective Fucco (John Ortiz) and the F.B.I. agent (Spencer Garrett) about the state of the city feel shoehorned in.",dtli
303,Dog Day Afternoon,2026-03-30,New York Daily News,Chris Jones,down,2026-03-31,1,1,,"The direction is neither sufficiently cohesive or detailed to really pull all of these different strands together to offer much more than a chance to have fun with genre stereotypes or relive a favorite movie. All night, you wait for a truly visceral scene, but it never comes.",dtli
306,Dog Day Afternoon,2026-03-30,New York Stage Review,Frank Scheck,meh,2026-03-31,1,1,,"Bernthal gives it his all, proving both charismatic and funny, but he too often seems to be delivering a Pacino impression. And since Sal has relatively few lines, Moss-Bacharach largely melts into the background, not being able to benefit from cinematic close-ups. Indeed, the large August Wilson Theatre, more often used for musicals, seems too vast a space for what should be claustrophobic proceedings.",dtli
307,Dog Day Afternoon,2026-03-30,New York Stage Review,Roma Torre,down,2026-03-31,1,1,,"The absurdity of it all is somewhat comical as we observe Sonny and the bank staff warm to each other. The film portrayed the dynamic with a nuanced sensibility. Despite the friendlier tone, there was always an understanding that things could turn violent, and it created an air of suspense that heightened the drama. The play, conversely, lacks any real suspense, choosing a more comedic approach with forced humor. When the head teller is finally allowed to use the restroom, her peeing behind a cl",dtli
308,Dog Day Afternoon,2026-03-30,New York Theater,Jonathan Mandell,meh,2026-03-30,1,0,,"Over the past quarter century, in such original plays as the Pulitzer-winning “Between Riverside and Crazy” and “Jesus Hopped the “A” Train,” Guirgis has proven to be our premier poet of the New York City streets, with gritty, witty, profane and humane portraits of New Yorkers on the margins and on edge. If anybody could make “Dog Day Afternoon” something other than a crass commercial venture, it would be Guirgis. But I guess nobody can, because Guirgis hasn’t.",dtli
304,Dog Day Afternoon,2026-03-30,New York Theatre Guide,Joe Dziemianowicz,meh,2026-03-31,1,1,,"Director Sidney Lumet’s film managed to balance off-kilter humor and idiosyncratic humanity, but between Guirgis’s script and Goold’s staging, the play misses that mark, and the tone is out of key. It leans too insistently into farce, effectively self-sabotaging and undercutting life-and-death stakes. This story is ripe for get-real, overlapping dialogue. Instead, at times, lines are delivered sitcom-style, as if pausing for a laugh from the audience.",dtli
299,Dog Day Afternoon,2026-03-30,THE WRAP,Robert Hofler,up,2026-03-31,1,1,,"Guirgus’ “Dog Day Afternoon” is a big, hugely entertaining and laugh-filled dramedy that’s crafted to delight the typical Broadway audience.",dtli
294,Dog Day Afternoon,2026-03-30,THEATERMANIA,Pete Hempstead,down,2026-03-31,1,1,,"Guirgis and director Rupert Goold have certainly leaned hard into the funny aspects of the plot—too hard. Now, this ultimately tragic story of two desperate bunglers comes off as a sitcom with almost zero dramatic tension or suspense. Let’s not even talk about the send-them-out-the-door-smiling ending (a bane of modern plays) that made my eyes roll to the back of my head.",dtli
293,Dog Day Afternoon,2026-03-30,THEATRELY,Juan A. Ramirez,meh,2026-03-30,1,0,,"Oddly, it is during that act one closer, when Sonny rallies the audience into chanting the film’s famous “Attica!” cry, that the production feels most itself. It’s essentially Disney for Dads, a curious blend of head-patting nostalgia and earnest artistry, delivered with a refreshing lack of cynicism. For all its flaws, and unlike its protagonists, Dog Day Afternoon is not trying to put one over anyone.",dtli
298,Dog Day Afternoon,2026-03-30,TIME OUT NEW YORK,Adam Feldman,down,2026-03-31,1,1,,Not all the well-chosen Brenda Abbandandolo costumes and David Bowie songs in the world can disguise this production’s flaws. Guirgis has written plays that capture the spirit of New York City in vibrant and original ways. But this one? This one’s a dog.,dtli
300,Dog Day Afternoon,2026-03-30,Usa Today,Patrick Ryan,down,2026-03-31,1,1,,"What if “Dog Day Afternoon” was actually a poor man’s attempt at “The Carol Burnett Show”? That seems to be the tonally incoherent concept behind Rupert Goold’s new screen-to-stage production, an appalling near-disaster that opened at the August Wilson Theatre March 30.",dtli
295,Dog Day Afternoon,2026-03-30,VARIETY,Owen Gleiberman,meh,2026-03-30,1,0,,"As a piece of stagecraft, “Dog Day Afternoon,” directed by Rupert Goold, does a canny job of translating the film’s logistics, keeping the flow of action taut and invigorating. But it also does something that’s very Broadway… On stage, the comedy gets ratcheted up, especially when Sonny is dueling with Colleen, the head teller, played by Jessica Hecht with an abrasive punch that makes you think of Anne Meara. Each of the tellers, and even Sal in his paranoid stupor, are slotted into an increasin",dtli
305,Dog Day Afternoon,2026-03-30,VULTURE,Sara Holdren,up,2026-03-31,1,1,,"Bring too much of that hyperspecific tone along with you to the August Wilson Theatre, and comparison may indeed prove the thief of joy. But let Stephen Adly Guirgis’s play introduce itself on its own terms, with its firm, enthusiastic handshake and garrulous demeanor (Guirgis has never been a playwright of few words), and the experience quickly endears itself. This time around, under Rupert Goold’s actor-forward direction and with Guirgis’s distinctive voiciness, the story has more in common wi",dtli
233,Becky Shaw,2026-04-06,DEADLINE,Greg Evans,up,2026-04-06,1,0,,"Seventeen years after being nominated for a Pulitzer Prize, Gina Gionfriddo’s dark, sometimes giddy comedy Becky Shaw finally arrives on Broadway, and noting that it was worth the wait is an understatement none of its brutally honest anti-heroes would make. And if the nearly two-decades-in-the-making arrival meant we had to wait for this excellent cast to come together, all the better.",dtli
238,Becky Shaw,2026-04-06,Entertainment Weekly,Shania Russell,up,2026-04-06,1,0,,"On the merit of its script alone, Becky Shaw is a rousing success. Not only is it deliciously, darkly hilarious, it’s excitingly clever in its simplicity. Arguably, not much happens onstage, in real-time. In fact the biggest event in the show occurs offstage. But we get the pleasure of the aftermath, and there’s oh so much angst and drama to relish in.",dtli
237,Becky Shaw,2026-04-06,NEW YORK POST,Johnny Oleksinski,up,2026-04-06,1,0,,"Ehrenreich, a major talent who’s been dealt an unfair hand by Hollywood, is given the meatiest material of the cast. But the unique charm and liveliness he brings to it is vital. His idiosyncratic, casually vicious, worryingly lovable Max is one of the season’s must-see performances. Smart and sharp, he’s the lovechild of Jesse Eisenberg’s Mark Zuckerberg and Johnnie Walker.",dtli
230,Becky Shaw,2026-04-06,NEW YORK TIMES,Laura Collins-Hughes,up,2026-04-06,1,0,,"These characters aren’t likable at all. Yet they do the job so well, we don’t need them to be.",dtli
244,Becky Shaw,2026-04-06,NEW YORKER,Emily Nussbaum,up,2026-04-16,0,10,,"But the engine driving the production is Ehrenreich’s magnetic performance as Max, the sort of character who, in many other stories and lots of nineteen-eighties sex comedies, would be the villain. With his subdued growl, rat-a-tat standup-comic delivery, and air of couched melancholy, Ehrenreich lends a peculiar moral weight to Max, a master puppeteer tangled up in his own strings. He’s a caustic know-it-all, but, the more we learn about him, the more defensible, and even ethical, his Realpolit",dtli
243,Becky Shaw,2026-04-06,New York Daily News,Chris Jones,up,2026-04-06,1,0,,"This keenly observed and highly entertaining play, now on Broadway at 2nd Stage’s Helen Hayes Theatre under the unpretentious but lively direction of Trip Cullman, seems to have been lying in wait for this particular moment when we’re finally waking up to the consequences of a society that somehow decided every deeply felt emotion was worth both focus and validation.",dtli
241,Becky Shaw,2026-04-06,New York Stage Review,Frank Scheck,up,2026-04-06,1,0,,"Ehrenreich, bursting with charisma, is the clear standout, although he also benefits from his character having the funniest lines. Delivering insults with the panache of a Borscht Belt comedian, he subtly but devastatingly reveals the emotional desolation beneath Max’s brutal but always wildly entertaining nastiness. Emond delivers a master class in projecting disdainful authority through underplaying, and Brewer brings sly humor to her titular character whose seeming vulnerability masks a cunni",dtli
242,Becky Shaw,2026-04-06,New York Stage Review,Roma Torre,up,2026-04-06,1,0,,"Trip Cullman directs this gem of a play with the precision of a jeweler’s blade. Every movement, choice of music, and even scene changes are meticulously designed. And at two and a half hours, we are left wanting even more. Becky Shaw was a Pulitzer Prize finalist in 2009. It deserved to win.",dtli
240,Becky Shaw,2026-04-06,New York Theatre Guide,Kyle Turner,meh,2026-04-06,1,0,,"There’s a curious feeling that the production, directed by Trip Cullman, spends much of its run time sneering at its characters as it attempts to land every joke (and the show is very funny), which has the unfortunate effect of making this quasi-farce full of caricatures and not people… Though 150 minutes worth of poison-dart dialogue is fun to watch, by the end of the show, I couldn’t figure out what it was aiming for.",dtli
232,Becky Shaw,2026-04-06,THEATERMANIA,Hayley Levitt,up,2026-04-06,1,0,,"It’s Gina Gionfriddo’s iron guts that make an incisive, observant, scathing, and hilarious play like Becky Shaw possible.",dtli
231,Becky Shaw,2026-04-06,THEATRELY,Juan A. Ramirez,up,2026-04-06,1,0,,"Second Stage, which produced its off-Broadway premiere, has brought it back for a Broadway premiere that’s damn near perfect. Directed by Trip Cullman with a dynamism that perfectly matches Gionfriddo’s ever-surprising sensibilities, it introduces four pitch-perfect performances before its titular character even appears. Until then, it reacquaints us with mean comedy, the type that punches every which way without stooping to aimless, Scrappy-Doo belligerence.",dtli
239,Becky Shaw,2026-04-06,TIME OUT NEW YORK,Adam Feldman,up,2026-04-06,1,0,,"Becky Shaw is highly entertaining: a laugh-a-minute play whose comedic concerns are refreshingly up to date. What bumps it to the next level—it was a Pulitzer Prize finalist in 2009—are the philosophical questions behind the banter. Can love be bought? When does support become manipulation? How might what seems more or less like a one-night stand come to mean more, or mean less?",dtli
236,Becky Shaw,2026-04-06,The Guardian,Adrian Horton,meh,2026-04-06,1,0,,That the show can’t sustain this charge through its erratic second act is more a book issue than performance. The aftermath of Becky and Max’s (unseen) date are downstream conversations between characters that reveal the lopsidedness of their constitutions.,dtli
234,Becky Shaw,2026-04-06,VARIETY,Brent Lang,up,2026-04-06,1,0,,"Ehrenreich delivers an astonishing Broadway debut. He’s a raging, roiling alpha — a successful money manager who wields words like a battering ram, never happier than when he’s engaged in ferocious, bone-chiseling debate.",dtli
235,Becky Shaw,2026-04-06,VULTURE,Sara Holdren,up,2026-04-06,1,0,,"And in a moment when so much theater puts on kid gloves to handle its material and its audience, it can be bracing to have a play walk right up and slap you across the face. That’s how Trip Cullman’s taut, take-no-prisoners production plays it — the pulse is allegro, the casual tone spiked with gasp-inducing wickedness.",dtli
185,Cats: The Jellicle Ball,2026-04-07,DEADLINE,Greg Evans,up,2026-04-07,1,0,,"What wasn’t preordained is just how beautifully executed the entire venture turns out to be. You’d have to be a real stickler for tradition to begrudge Jellicle Ball its innovations, and one suspects even the stickliest will find joy in the tunes and story that remain in this show’s DNA. It’s all still here, fueling yet another life, familiar as an old tabby yet fresh as a kitten.",dtli
188,Cats: The Jellicle Ball,2026-04-07,Entertainment Weekly,Shania Russell,up,2026-04-07,1,0,,"Through it all, there’s a euphoric energy pulsing through the theater, manifesting in several moving ways. Quiet weeping, dropped jaws, fervent applause and the occasional attendee literally vibrating with excitement. Obviously, everyone sporting cat ears to the show knows they’re in for a treat — but you need not come with the score already memorized. The spectacle of Jellicle Ball is intoxicating for all who enter and give themselves over to the glamor.",dtli
190,Cats: The Jellicle Ball,2026-04-07,NEW YORK POST,Johnny Oleksinski,up,2026-04-07,1,0,,"Without fail, the best Broadway shows are the off-the-charts inventive ones that could not have possibly originated anywhere else but the five boroughs. This season, that’s “The Jellicle Ball.” Only in New York, kittens. Only in New York.",dtli
182,Cats: The Jellicle Ball,2026-04-07,NEW YORK TIMES,Helen Shaw,up,2026-04-07,1,0,,"If you’re lucky enough to have a knowledgeable and prepared audience around you, the atmosphere at the ball crackles — literally. Those sitting close, at the set’s little bar tables, egg on the performers; theatergoers snap huge fans, which creates a kind of thundering paper applause. I too felt like clapping for hour after hour.",dtli
198,Cats: The Jellicle Ball,2026-04-07,NEW YORKER,Emily Nussbaum,up,2026-04-16,0,9,,"“Jellicle Ball,” in contrast, confidently fills its space, starting with its lovely, simple opening image, of a d.j. pulling a Diana Ross album out of a plastic crate—a memento mori of the eighties—and holding it up to the knowing crowd. Everything old feels new again, down to the iconic yellow-eyed logo, displayed up on a catwalk lined with TV screens, in which the static cat-eye pupils first wriggle, then reveal themselves as slinky, silhouetted dancers.",dtli
195,Cats: The Jellicle Ball,2026-04-07,New York Daily News,Chris Jones,up,2026-04-07,1,0,,"They’re unleashing quite the Broadway bacchanal in a space that provides a warmer and, surprisingly, far more intimate setting for their Jellicle Ball, now amped up, tuned up and ready to give queer ballroom fans their summer in the sun. At the same time, this wildly entertaining show is skillfully and inclusively calibrated so as to offer Mr. and Ms. America a just-edgy-enough experience while sweetly comforting them with every last note of those catchy Lloyd-Webber tunes from, gulp, 45 years a",dtli
192,Cats: The Jellicle Ball,2026-04-07,New York Stage Review,Michael Sommers,up,2026-04-07,1,0,,"Faaaaabulous is too drab a word, really, to describe the mad, kaleidoscopic experience that awaits at Cats: The Jellicle Ball. Opening on Tuesday at the Broadhurst Theatre, following extended prowls downtown at PAC NYC, which developed this spectacle, Cats: The Jellicle Ball is an audacious reimagining of the 1981 Andrew Lloyd Webber-T.S. Eliot musical salute to cute kitties.",dtli
193,Cats: The Jellicle Ball,2026-04-07,New York Stage Review,Melissa Rose Bernardo,up,2026-04-07,1,0,,"If Broadway was a ballroom competition, Cats: The Jellicle Ball would sashay away with the grand-prize trophy. Because there’s simply no topping the sheer euphoria onstage at the Broadhurst Theatre. It’s an open-invitation, come-as-you-are party—in the seats, in the aisles, and on West 44th Street afterward. And who couldn’t use a party right now?",dtli
194,Cats: The Jellicle Ball,2026-04-07,New York Theater,Jonathan Mandell,up,2026-04-07,1,0,,"There are solid reasons to celebrate the arrival on Broadway of this striking production, which recasts Andrew Lloyd Webber’s musical as a Ballroom competition, with a cast of fabulously coiffured and coutured queer characters of color replacing the infamous felines in leotards and whiskers. Politically, their voluminous presence in such a mainstream entertainment feels almost like an act of resistance, given the current federal administration’s  official bigotry.  Artistically, the fresh interp",dtli
196,Cats: The Jellicle Ball,2026-04-07,New York Theatre Guide,Kyle Turner,up,2026-04-07,1,0,,"Cats: The Jellicle Ball’s nervy fun, total sincerity, and embrace of over-the-top theatricality are already reason enough for the curious cat to check it out. But that it turns Cats into an electrifying community that audiences get to join makes The Jellicle Ball the must-see show of this or any season, and the bar against which revivals of canon shows should be measured against.",dtli
197,Cats: The Jellicle Ball,2026-04-07,THE WRAP,Robert Hofler,meh,2026-04-07,1,0,,"I’ll get to “Memory” in a moment, but every other song in “Cats” is rinky-tink to the extreme. Only when William Waldrop’s orchestrations riff by imposing a bump, stomp and grind rhythm to the original score does this “Cats” spring alive to grow painted claws. When there’s dancing, the musical soars. When there’s singing, the musical shows it age. Fortunately, the cast really knows how to wear clothes and strut, with Omari Wiles and Arturo Lyons’ choreography giving the dancers ample room to sho",dtli
184,Cats: The Jellicle Ball,2026-04-07,THEATERMANIA,Zachary Stewart,up,2026-04-07,1,0,,"This is a culture steeped in tradition and history.  The chosen family is its bedrock, and elders hold a place of high esteem, though there are too few. This is not the story about queer people our detractors want told, but it is the truth and it’s live on Broadway eight times a week. This is how you do a revival.",dtli
183,Cats: The Jellicle Ball,2026-04-07,THEATRELY,Joey Sims,up,2026-04-07,1,0,,"It works. It works because the ballroom setting lends weight and specificity to a narrative world that previously felt airless, abstract to the point of nothingness. It works because Webber’s songs translate easily to ballroom categories. Most of all, it works because it’s a hell of a lot of fun. 

And on Broadway, it somehow works even better. I did worry that something might get lost in the tighter confines of the Broadhurst—a flexible space at PAC had allowed for both a long runway on stage, ",dtli
191,Cats: The Jellicle Ball,2026-04-07,The Guardian,Richard Lawson,up,2026-04-07,1,0,,"It was my viewing partner’s first time seeing any version of the show, and it sits perfectly well with me that the Jellicle Ball will forever be his Cats. It is a mighty testament to what is possible when producers look past the traditional scope of Broadway and bring in fresh talent to widen the aperture of commercial theater’s gaze. What those outsiders have achieved with The Jellicle Ball is a revival in the fullest sense of the word.",dtli
189,Cats: The Jellicle Ball,2026-04-07,Usa Today,Patrick Ryan,up,2026-04-07,1,0,,"“Cats: The Jellicle Ball” is overflowing with so much unbridled joy that you may sometimes catch yourself shedding tears, for no other reason than you simply don’t want it to end. It’s a transcendent, glitter-drenched revival that breaks all the rules of what Broadway can be – and in turn, creates something that is utterly extraordinary.",dtli
186,Cats: The Jellicle Ball,2026-04-07,VARIETY,Frank Rizzo,up,2026-04-07,1,0,,"Broadway is burning — and that’s something to celebrate. “Cats: The Jellicle Ball,” a refreshed version of the downtown 2024 hit, blazes anew, having made the trek uptown with its extravagance, pride and sense of joy intact.",dtli
187,Cats: The Jellicle Ball,2026-04-07,VULTURE,Jackson McHenry,up,2026-04-07,1,0,,"The production makes a thrilling number of choices to update and revise and comment on the bizarre musical entity borne of a posh Brit’s love of T.S. Eliot’s poems for children, but it retains the basic load-bearing elements of the original show. There are cats — portrayed air-quotes style by actors as ballroom performers. They are gathering for their ball, and they sing all the songs you know. And yet, in placing new context and bodies inside the suit of ’80s excess, The Jellicle Ball reinvents",dtli
253,Death of a Salesman,2026-04-09,AM NEW YORK,Matt Windman,up,2026-04-09,1,0,,"What’s most striking is the musicality of his voice. This isn’t a musical, and yet it often feels like one when he speaks. Lane shapes Miller’s language as if he’s singing it, or delivering a Shakespearean soliloquy—each phrase carefully pitched, rising and falling with rhythm and intention. He pivots in an instant from buoyant, almost giddy enthusiasm to naked self-pity, then back again, without strain. The shifts are seamless and mesmerizing.",dtli
250,Death of a Salesman,2026-04-09,DEADLINE,Greg Evans,up,2026-04-09,1,0,,"But first and last, Salesman is Willy’s story, and generation after Broadway generation has thrown its best into the role, from Lee J. Cobb, Fredric March (in the 1951 film), George C. Scott, Brian Dennehy and Dustin Hoffman to Philip Seymour Hoffman and Wendell Pierce. Lane takes his place among the best, his Willy Loman a powder keg of frustration and disappointment and deep, deep sadness. Lane uses his loud, outside voice to excellent effect, his shouts of exasperation and anger giving way to",dtli
251,Death of a Salesman,2026-04-09,Entertainment Weekly,Dalton Ross,up,2026-04-09,1,0,,The newest Broadway production of Arthur Miller’s storied play (directed by Joe Mantello) has lost none of its power in the tale of a man fighting the demons of his past while also struggling with the dwindling conditions of his present and the limited prospects for the future. And the material is only heightened by a powerhouse cast at the top of their game.,dtli
249,Death of a Salesman,2026-04-09,HOLLYWOOD REPORTER,David Rooney,up,2026-04-09,1,0,,"Down to the smallest roles, this production is astutely cast, and its arresting design elements add a suitably shabby grandeur to the play’s unsparing view of America’s broken promises. Mantello does some of his finest work in a heartfelt revival that will be remembered for the estimable Lane’s career-crowning performance. It’s magnificent theater.",dtli
